Date,AAPL,MSFT,NVDA,TSLA
2022-12-09,141.36981201171875,243.26300048828125,169.94952392578125,179.0500030517578
2022-12-12,143.68687438964844,250.29067993164062,175.2876434326172,167.82000732421875
2022-12-13,144.6614227294922,254.6619415283203,180.6557159423828,160.9499969482422
2022-12-14,142.4139862060547,254.95932006835938,176.67713928222656,156.8000030517578
2022-12-15,135.74127197265625,246.8214569091797,169.459716796875,157.6699981689453
2022-12-16,133.7623291015625,242.5394287109375,165.6510772705078,150.22999572753906
2022-12-19,131.6342315673828,238.33668518066406,162.48219299316406,149.8699951171875
2022-12-20,131.5646209716797,239.67481994628906,160.7928009033203,137.8000030517578
2022-12-21,134.6970977783203,242.2816925048828,164.95130920410156,137.57000732421875
2022-12-22,131.4949951171875,236.0965576171875,153.33544921875,125.3499984741211
2022-12-23,131.1270751953125,236.63180541992188,152.00592041015625,123.1500015258789
2022-12-27,129.30723571777344,234.87738037109375,141.1597900390625,109.0999984741211
2022-12-28,125.33940887451172,232.46871948242188,140.31007385253906,112.70999908447266
2022-12-29,128.8895721435547,238.89175415039062,145.9780731201172,121.81999969482422
2022-12-30,129.20777893066406,237.7122344970703,146.08802795410156,123.18000030517578
2023-01-03,124.37480163574219,237.47433471679688,143.0990753173828,108.0999984741211
2023-01-04,125.65763854980469,227.08645629882812,147.43756103515625,113.63999938964844
2023-01-05,124.3250732421875,220.35610961914062,142.59927368164062,110.33999633789062
2023-01-06,128.89950561523438,222.9530792236328,148.5371551513672,113.05999755859375
2023-01-09,129.42657470703125,225.1238555908203,156.2244110107422,119.7699966430664
2023-01-10,130.0033416748047,226.83863830566406,159.03341674804688,118.8499984741211
2023-01-11,132.74801635742188,233.69781494140625,159.95309448242188,123.22000122070312
2023-01-12,132.66845703125,236.4137420654297,165.05128479003906,123.55999755859375
2023-01-13,134.01092529296875,237.12742614746094,168.92991638183594,122.4000015258789
2023-01-17,135.18438720703125,238.2375946044922,176.95704650878906,131.49000549316406
2023-01-18,134.45846557617188,233.73745727539062,173.7082061767578,128.77999877929688
2023-01-19,134.5181121826172,229.89157104492188,167.5903778076172,127.16999816894531
2023-01-20,137.10365295410156,238.1087188720703,178.32655334472656,133.4199981689453
2023-01-23,140.32566833496094,240.44796752929688,191.86172485351562,143.75
2023-01-24,141.73776245117188,239.91270446777344,192.58148193359375,143.88999938964844
2023-01-25,141.0714874267578,238.4952850341797,193.16128540039062,144.42999267578125
2023-01-26,143.15980529785156,245.82032775878906,197.9495849609375,160.27000427246094
2023-01-27,145.1188507080078,245.9789276123047,203.57757568359375,177.89999389648438
2023-01-30,142.20513916015625,240.57684326171875,191.55186462402344,166.66000366210938
2023-01-31,143.4879608154297,245.6320037841797,195.30050659179688,173.22000122070312
2023-02-01,144.6216278076172,250.52857971191406,209.35552978515625,181.41000366210938
2023-02-02,149.981689453125,262.2744445800781,217.01278686523438,188.27000427246094
2023-02-03,153.64122009277344,256.0793762207031,210.92495727539062,189.97999572753906
2023-02-06,150.88661193847656,254.5132293701172,210.81500244140625,194.75999450683594
2023-02-07,153.79037475585938,265.20843505859375,221.65113830566406,196.80999755859375
2023-02-08,151.0755615234375,264.3857421875,221.9710235595703,201.2899932861328
2023-02-09,150.03140258789062,261.3030700683594,223.29055786132812,207.32000732421875
2023-02-10,150.39988708496094,260.7876281738281,212.57437133789062,196.88999938964844
2023-02-13,153.2284393310547,268.93536376953125,217.8025360107422,194.63999938964844
2023-02-14,152.5810546875,269.7779541015625,229.62831115722656,209.25
2023-02-15,154.7024383544922,267.62158203125,227.5590362548828,214.24000549316406
2023-02-16,153.08900451660156,260.4967956542969,219.94175720214844,202.0399932861328
2023-02-17,151.93368530273438,256.4325866699219,213.803955078125,208.30999755859375
2023-02-21,147.880126953125,251.0765838623047,206.47654724121094,197.3699951171875
2023-02-22,148.30838012695312,249.9239044189453,207.46620178222656,200.86000061035156
2023-02-23,148.79640197753906,253.16336059570312,236.55584716796875,202.07000732421875
2023-02-24,146.11729431152344,247.64834594726562,232.77719116210938,196.8800048828125
2023-02-27,147.3223876953125,248.58242797851562,234.92640686035156,207.6300048828125
2023-02-28,146.81443786621094,247.8470916748047,232.07745361328125,205.7100067138672
2023-03-01,144.72293090820312,244.7169647216797,226.89927673339844,202.77000427246094
